x-axis,4
second,Volt
+700.000E-03,+1.607899E+00
+705.000E-03,+1.576021E+00
+710.000E-03,+1.522472E+00
+715.000E-03,+1.466096E+00
+720.000E-03,+1.412233E+00
+725.000E-03,+1.355857E+00
+730.000E-03,+1.301837E+00
+735.000E-03,+1.245619E+00
+740.000E-03,+1.191756E+00
+745.000E-03,+1.137893E+00
+750.000E-03,+1.084501E+00
+755.000E-03,+1.032679E+00
+760.000E-03,+976.303E-03
+765.000E-03,+924.953E-03
+770.000E-03,+873.602E-03
+775.000E-03,+820.367E-03
+780.000E-03,+768.389E-03
+785.000E-03,+717.038E-03
+790.000E-03,+665.688E-03
+795.000E-03,+614.337E-03
+800.000E-03,+563.772E-03
+805.000E-03,+514.463E-03
+810.000E-03,+465.311E-03
+815.000E-03,+415.845E-03
+820.000E-03,+367.635E-03
+825.000E-03,+319.739E-03
+830.000E-03,+270.430E-03
+835.000E-03,+223.634E-03
+840.000E-03,+174.796E-03
+845.000E-03,+128.470E-03
+850.000E-03,+82.145E-03
+855.000E-03,+33.935E-03
+860.000E-03,-12.861E-03
+865.000E-03,-59.344E-03
+870.000E-03,-105.669E-03
+875.000E-03,-150.738E-03
+880.000E-03,-195.022E-03
+885.000E-03,-239.306E-03
+890.000E-03,-283.590E-03
+895.000E-03,-327.874E-03
+900.000E-03,-373.571E-03
+905.000E-03,-416.442E-03
+910.000E-03,-460.725E-03
+915.000E-03,-502.497E-03
+920.000E-03,-544.268E-03
+925.000E-03,-588.552E-03
+930.000E-03,-630.323E-03
+935.000E-03,-672.095E-03
+940.000E-03,-711.354E-03
+945.000E-03,-753.125E-03
+950.000E-03,-794.896E-03
+955.000E-03,-836.668E-03
+960.000E-03,-876.712E-03
+965.000E-03,-917.698E-03
+970.000E-03,-956.957E-03
+975.000E-03,-998.728E-03
+980.000E-03,-1.037987E+00
+985.000E-03,-1.077246E+00
+990.000E-03,-1.113992E+00
+995.000E-03,-1.155763E+00
+1.000000E+00,-1.192509E+00
+1.005000E+00,-1.229256E+00
+1.010000E+00,-1.267415E+00
+1.015000E+00,-1.305261E+00
+1.020000E+00,-1.339494E+00
+1.025000E+00,-1.376241E+00
+1.030000E+00,-1.412987E+00
+1.035000E+00,-1.449733E+00
+1.040000E+00,-1.486479E+00
+1.045000E+00,-1.523225E+00
+1.050000E+00,-1.559972E+00
+1.055000E+00,-1.594205E+00
+1.060000E+00,-1.628439E+00
+1.065000E+00,-1.662673E+00
+1.070000E+00,-1.696906E+00
+1.075000E+00,-1.731140E+00
+1.080000E+00,-1.765374E+00
+1.085000E+00,-1.799607E+00
+1.090000E+00,-1.831328E+00
+1.095000E+00,-1.865562E+00
+1.100000E+00,-1.899639E+00
+1.105000E+00,-1.931517E+00
+1.110000E+00,-1.963238E+00
+1.115000E+00,-1.994959E+00
+1.120000E+00,-2.026680E+00
+1.125000E+00,-2.058401E+00
+1.130000E+00,-2.090279E+00
+1.135000E+00,-2.122472E+00
+1.140000E+00,-2.154664E+00
+1.145000E+00,-2.184344E+00
+1.150000E+00,-2.214494E+00
+1.155000E+00,-2.243703E+00
+1.160000E+00,-2.275424E+00
+1.165000E+00,-2.304633E+00
+1.170000E+00,-2.333841E+00
+1.175000E+00,-2.363050E+00
+1.180000E+00,-2.392258E+00
+1.185000E+00,-2.421781E+00
+1.190000E+00,-2.450675E+00
+1.195000E+00,-2.478627E+00
+1.200000E+00,-2.505795E+00
+1.205000E+00,-2.535474E+00
+1.210000E+00,-2.562641E+00
+1.215000E+00,-2.589808E+00
+1.220000E+00,-2.615876E+00
+1.225000E+00,-2.642572E+00
+1.230000E+00,-2.668797E+00
+1.235000E+00,-2.695964E+00
+1.240000E+00,-2.720619E+00
+1.245000E+00,-2.747786E+00
+1.250000E+00,-2.772440E+00
+1.255000E+00,-2.797723E+00
+1.260000E+00,-2.824262E+00
+1.265000E+00,-2.848916E+00
+1.270000E+00,-2.876084E+00
+1.275000E+00,-2.899482E+00
+1.280000E+00,-2.922880E+00
+1.285000E+00,-2.945022E+00
+1.290000E+00,-2.969519E+00
+1.295000E+00,-2.991818E+00
+1.300000E+00,-3.016473E+00
+1.305000E+00,-3.038615E+00
+1.310000E+00,-3.060757E+00
+1.315000E+00,-3.082899E+00
+1.320000E+00,-3.105041E+00
+1.325000E+00,-3.127183E+00
+1.330000E+00,-3.146812E+00
+1.335000E+00,-3.168954E+00
+1.340000E+00,-3.191096E+00
+1.345000E+00,-3.210725E+00
+1.350000E+00,-3.232082E+00
+1.355000E+00,-3.252497E+00
+1.360000E+00,-3.272126E+00
+1.365000E+00,-3.291756E+00
+1.370000E+00,-3.311385E+00
+1.375000E+00,-3.331014E+00
+1.380000E+00,-3.350644E+00
+1.385000E+00,-3.367761E+00
+1.390000E+00,-3.387390E+00
+1.395000E+00,-3.404507E+00
+1.400000E+00,-3.421624E+00
+1.405000E+00,-3.438741E+00
+1.410000E+00,-3.455857E+00
+1.415000E+00,-3.472974E+00
+1.420000E+00,-3.490091E+00
+1.425000E+00,-3.504695E+00
+1.430000E+00,-3.521812E+00
+1.435000E+00,-3.536416E+00
+1.440000E+00,-3.552748E+00
+1.445000E+00,-3.568138E+00
+1.450000E+00,-3.582899E+00
+1.455000E+00,-3.599859E+00
+1.460000E+00,-3.614463E+00
+1.465000E+00,-3.629067E+00
+1.470000E+00,-3.643671E+00
+1.475000E+00,-3.655763E+00
+1.480000E+00,-3.670367E+00
+1.485000E+00,-3.682459E+00
+1.490000E+00,-3.695964E+00
+1.495000E+00,-3.708527E+00
+1.500000E+00,-3.721247E+00
+1.505000E+00,-3.733339E+00
+1.510000E+00,-3.745430E+00
+1.515000E+00,-3.757522E+00
+1.520000E+00,-3.769614E+00
+1.525000E+00,-3.781705E+00
+1.530000E+00,-3.793797E+00
+1.535000E+00,-3.804004E+00
+1.540000E+00,-3.815468E+00
+1.545000E+00,-3.825047E+00
+1.550000E+00,-3.834626E+00
+1.555000E+00,-3.846718E+00
+1.560000E+00,-3.856297E+00
+1.565000E+00,-3.864306E+00
+1.570000E+00,-3.874356E+00
+1.575000E+00,-3.882522E+00
+1.580000E+00,-3.891944E+00
+1.585000E+00,-3.899482E+00
+1.590000E+00,-3.908747E+00
+1.595000E+00,-3.915813E+00
+1.600000E+00,-3.924607E+00
+1.605000E+00,-3.932145E+00
+1.610000E+00,-3.939526E+00
+1.615000E+00,-3.944708E+00
+1.620000E+00,-3.952246E+00
+1.625000E+00,-3.958213E+00
+1.630000E+00,-3.964808E+00
+1.635000E+00,-3.969833E+00
+1.640000E+00,-3.976900E+00
+1.645000E+00,-3.982396E+00
+1.650000E+00,-3.987421E+00
+1.655000E+00,-3.992447E+00
+1.660000E+00,-3.997472E+00
+1.665000E+00,-4.002497E+00
+1.670000E+00,-4.005009E+00
+1.675000E+00,-4.010034E+00
+1.680000E+00,-4.015060E+00
+1.685000E+00,-4.017572E+00
+1.690000E+00,-4.022597E+00
+1.695000E+00,-4.025110E+00
+1.700000E+00,-4.027622E+00
+1.705000E+00,-4.030135E+00
+1.710000E+00,-4.032648E+00
+1.715000E+00,-4.035160E+00
+1.720000E+00,-4.037673E+00
+1.725000E+00,-4.039243E+00
+1.730000E+00,-4.041284E+00
+1.735000E+00,-4.042698E+00
+1.740000E+00,-4.045210E+00
+1.745000E+00,-4.045210E+00
+1.750000E+00,-4.045210E+00
+1.755000E+00,-4.046467E+00
+1.760000E+00,-4.047723E+00
+1.765000E+00,-4.047723E+00
+1.770000E+00,-4.047723E+00
+1.775000E+00,-4.047723E+00
+1.780000E+00,-4.047723E+00
+1.785000E+00,-4.045210E+00
+1.790000E+00,-4.045210E+00
+1.795000E+00,-4.042698E+00
+1.800000E+00,-4.042698E+00
+1.805000E+00,-4.040185E+00
+1.810000E+00,-4.040185E+00
+1.815000E+00,-4.037673E+00
+1.820000E+00,-4.035160E+00
+1.825000E+00,-4.035160E+00
+1.830000E+00,-4.030920E+00
+1.835000E+00,-4.030135E+00
+1.840000E+00,-4.027622E+00
+1.845000E+00,-4.022597E+00
+1.850000E+00,-4.020085E+00
+1.855000E+00,-4.017572E+00
+1.860000E+00,-4.012547E+00
+1.865000E+00,-4.010034E+00
+1.870000E+00,-4.007051E+00
+1.875000E+00,-4.002497E+00
+1.880000E+00,-3.997472E+00
+1.885000E+00,-3.993389E+00
+1.890000E+00,-3.988835E+00
+1.895000E+00,-3.984281E+00
+1.900000E+00,-3.979727E+00
+1.905000E+00,-3.972660E+00
+1.910000E+00,-3.968106E+00
+1.915000E+00,-3.962296E+00
+1.920000E+00,-3.957271E+00
+1.925000E+00,-3.951931E+00
+1.930000E+00,-3.944865E+00
+1.935000E+00,-3.939683E+00
+1.940000E+00,-3.933244E+00
+1.945000E+00,-3.927120E+00
+1.950000E+00,-3.919582E+00
+1.955000E+00,-3.912045E+00
+1.960000E+00,-3.907019E+00
+1.965000E+00,-3.899482E+00
+1.970000E+00,-3.891944E+00
+1.975000E+00,-3.884406E+00
+1.980000E+00,-3.876869E+00
+1.985000E+00,-3.871844E+00
+1.990000E+00,-3.864306E+00
+1.995000E+00,-3.855512E+00
+2.000000E+00,-3.848445E+00
+2.005000E+00,-3.839180E+00
+2.010000E+00,-3.831800E+00
+2.015000E+00,-3.824105E+00
+2.020000E+00,-3.815154E+00
+2.025000E+00,-3.806517E+00
+2.030000E+00,-3.798508E+00
+2.035000E+00,-3.788929E+00
+2.040000E+00,-3.779350E+00
+2.045000E+00,-3.771341E+00
+2.050000E+00,-3.761291E+00
+2.055000E+00,-3.753125E+00
+2.060000E+00,-3.743703E+00
+2.065000E+00,-3.733967E+00
+2.070000E+00,-3.726115E+00
+2.075000E+00,-3.716065E+00
+2.080000E+00,-3.707742E+00
+2.085000E+00,-3.698163E+00
+2.090000E+00,-3.688426E+00
+2.095000E+00,-3.679004E+00
+2.100000E+00,-3.669425E+00
+2.105000E+00,-3.659846E+00
+2.110000E+00,-3.650267E+00
+2.115000E+00,-3.640688E+00
+2.120000E+00,-3.630638E+00
+2.125000E+00,-3.619017E+00
+2.130000E+00,-3.609438E+00
+2.135000E+00,-3.597974E+00
+2.140000E+00,-3.587767E+00
+2.145000E+00,-3.575675E+00
+2.150000E+00,-3.565311E+00
+2.155000E+00,-3.554004E+00
+2.160000E+00,-3.544425E+00
+2.165000E+00,-3.532648E+00
+2.170000E+00,-3.522754E+00
+2.175000E+00,-3.512547E+00
+2.180000E+00,-3.501083E+00
+2.185000E+00,-3.489934E+00
+2.190000E+00,-3.479413E+00
+2.195000E+00,-3.467321E+00
+2.200000E+00,-3.455229E+00
+2.205000E+00,-3.444708E+00
+2.210000E+00,-3.432145E+00
+2.215000E+00,-3.421467E+00
+2.220000E+00,-3.409532E+00
+2.225000E+00,-3.399482E+00
+2.230000E+00,-3.386919E+00
+2.235000E+00,-3.375612E+00
+2.240000E+00,-3.363521E+00
+2.245000E+00,-3.351429E+00
+2.250000E+00,-3.339337E+00
+2.255000E+00,-3.327246E+00
+2.260000E+00,-3.316567E+00
+2.265000E+00,-3.305575E+00
+2.270000E+00,-3.293483E+00
+2.275000E+00,-3.281391E+00
+2.280000E+00,-3.268828E+00
+2.285000E+00,-3.254695E+00
+2.290000E+00,-3.243703E+00
+2.295000E+00,-3.230512E+00
+2.300000E+00,-3.218577E+00
+2.305000E+00,-3.206328E+00
+2.310000E+00,-3.194237E+00
+2.315000E+00,-3.182145E+00
+2.320000E+00,-3.170053E+00
+2.325000E+00,-3.157962E+00
+2.330000E+00,-3.145870E+00
+2.335000E+00,-3.133778E+00
+2.340000E+00,-3.121687E+00
+2.345000E+00,-3.110537E+00
+2.350000E+00,-3.097974E+00
+2.355000E+00,-3.085411E+00
+2.360000E+00,-3.073320E+00
+2.365000E+00,-3.061228E+00
+2.370000E+00,-3.049136E+00
+2.375000E+00,-3.037045E+00
+2.380000E+00,-3.024953E+00
+2.385000E+00,-3.012861E+00
+2.390000E+00,-3.000769E+00
+2.395000E+00,-2.987421E+00
+2.400000E+00,-2.974859E+00
+2.405000E+00,-2.962296E+00
+2.410000E+00,-2.952246E+00
+2.415000E+00,-2.939683E+00
+2.420000E+00,-2.928219E+00
+2.425000E+00,-2.916127E+00
+2.430000E+00,-2.904036E+00
+2.435000E+00,-2.891944E+00
+2.440000E+00,-2.879852E+00
+2.445000E+00,-2.867761E+00
+2.450000E+00,-2.855669E+00
+2.455000E+00,-2.843577E+00
+2.460000E+00,-2.831486E+00
+2.465000E+00,-2.819394E+00
+2.470000E+00,-2.807302E+00
+2.475000E+00,-2.795210E+00
+2.480000E+00,-2.783119E+00
+2.485000E+00,-2.771027E+00
+2.490000E+00,-2.758935E+00
+2.495000E+00,-2.746844E+00
+2.500000E+00,-2.736165E+00
+2.505000E+00,-2.723602E+00
+2.510000E+00,-2.713081E+00
+2.515000E+00,-2.700989E+00
+2.520000E+00,-2.688898E+00
+2.525000E+00,-2.678376E+00
+2.530000E+00,-2.665813E+00
+2.535000E+00,-2.653251E+00
+2.540000E+00,-2.643043E+00
+2.545000E+00,-2.630952E+00
+2.550000E+00,-2.620587E+00
+2.555000E+00,-2.609281E+00
+2.560000E+00,-2.597974E+00
+2.565000E+00,-2.587610E+00
+2.570000E+00,-2.577874E+00
+2.575000E+00,-2.565939E+00
+2.580000E+00,-2.555261E+00
+2.585000E+00,-2.544268E+00
+2.590000E+00,-2.534689E+00
+2.595000E+00,-2.522597E+00
+2.600000E+00,-2.512547E+00
+2.605000E+00,-2.502497E+00
+2.610000E+00,-2.491347E+00
+2.615000E+00,-2.481768E+00
+2.620000E+00,-2.469834E+00
+2.625000E+00,-2.460097E+00
+2.630000E+00,-2.449733E+00
+2.635000E+00,-2.440939E+00
+2.640000E+00,-2.429633E+00
+2.645000E+00,-2.419582E+00
+2.650000E+00,-2.409689E+00
+2.655000E+00,-2.400110E+00
+2.660000E+00,-2.389431E+00
+2.665000E+00,-2.379381E+00
+2.670000E+00,-2.369331E+00
+2.675000E+00,-2.359281E+00
+2.680000E+00,-2.349702E+00
+2.685000E+00,-2.340122E+00
+2.690000E+00,-2.331643E+00
+2.695000E+00,-2.323477E+00
+2.700000E+00,-2.313898E+00
+2.705000E+00,-2.304004E+00
+2.710000E+00,-2.294739E+00
+2.715000E+00,-2.286416E+00
+2.720000E+00,-2.276366E+00
+2.725000E+00,-2.268514E+00
+2.730000E+00,-2.258935E+00
+2.735000E+00,-2.251241E+00
+2.740000E+00,-2.242290E+00
+2.745000E+00,-2.233653E+00
+2.750000E+00,-2.225644E+00
+2.755000E+00,-2.216065E+00
+2.760000E+00,-2.208527E+00
+2.765000E+00,-2.199419E+00
+2.770000E+00,-2.190939E+00
+2.775000E+00,-2.183401E+00
+2.780000E+00,-2.175864E+00
+2.785000E+00,-2.168326E+00
+2.790000E+00,-2.160788E+00
+2.795000E+00,-2.153251E+00
+2.800000E+00,-2.144928E+00
+2.805000E+00,-2.137861E+00
+2.810000E+00,-2.130638E+00
+2.815000E+00,-2.123100E+00
+2.820000E+00,-2.115562E+00
+2.825000E+00,-2.107082E+00
+2.830000E+00,-2.100487E+00
+2.835000E+00,-2.092949E+00
+2.840000E+00,-2.085411E+00
+2.845000E+00,-2.078816E+00
+2.850000E+00,-2.071749E+00
+2.855000E+00,-2.067195E+00
+2.860000E+00,-2.060129E+00
+2.865000E+00,-2.052748E+00
+2.870000E+00,-2.047723E+00
+2.875000E+00,-2.041442E+00
+2.880000E+00,-2.035160E+00
+2.885000E+00,-2.027622E+00
+2.890000E+00,-2.022597E+00
+2.895000E+00,-2.017572E+00
+2.900000E+00,-2.010035E+00
+2.905000E+00,-2.005009E+00
+2.910000E+00,-1.999513E+00
+2.915000E+00,-1.992447E+00
+2.920000E+00,-1.987421E+00
+2.925000E+00,-1.983339E+00
+2.930000E+00,-1.977371E+00
+2.935000E+00,-1.972346E+00
+2.940000E+00,-1.967321E+00
+2.945000E+00,-1.962610E+00
+2.950000E+00,-1.957271E+00
+2.955000E+00,-1.953502E+00
+2.960000E+00,-1.949733E+00
+2.965000E+00,-1.944708E+00
+2.970000E+00,-1.939840E+00
+2.975000E+00,-1.937170E+00
+2.980000E+00,-1.932145E+00
+2.985000E+00,-1.928690E+00
+2.990000E+00,-1.924607E+00
+2.995000E+00,-1.919582E+00
+3.000000E+00,-1.915028E+00
+3.005000E+00,-1.912045E+00
+3.010000E+00,-1.909532E+00
+3.015000E+00,-1.904507E+00
+3.020000E+00,-1.901994E+00
+3.025000E+00,-1.896969E+00
+3.030000E+00,-1.894457E+00
+3.035000E+00,-1.891944E+00
+3.040000E+00,-1.889432E+00
+3.045000E+00,-1.886605E+00
+3.050000E+00,-1.881894E+00
+3.055000E+00,-1.879381E+00
+3.060000E+00,-1.876869E+00
+3.065000E+00,-1.874356E+00
+3.070000E+00,-1.871844E+00
+3.075000E+00,-1.869331E+00
+3.080000E+00,-1.866818E+00
+3.085000E+00,-1.865248E+00
+3.090000E+00,-1.864306E+00
+3.095000E+00,-1.861793E+00
+3.100000E+00,-1.859281E+00
+3.105000E+00,-1.859281E+00
+3.110000E+00,-1.856768E+00
+3.115000E+00,-1.854256E+00
+3.120000E+00,-1.853470E+00
+3.125000E+00,-1.851743E+00
+3.130000E+00,-1.851743E+00
+3.135000E+00,-1.849230E+00
+3.140000E+00,-1.849230E+00
+3.145000E+00,-1.846718E+00
+3.150000E+00,-1.846718E+00
+3.155000E+00,-1.844205E+00
+3.160000E+00,-1.844205E+00
+3.165000E+00,-1.844205E+00
+3.170000E+00,-1.841693E+00
+3.175000E+00,-1.841693E+00
+3.180000E+00,-1.841693E+00
+3.185000E+00,-1.839494E+00
+3.190000E+00,-1.839965E+00
+3.195000E+00,-1.839180E+00
+3.200000E+00,-1.839180E+00
+3.205000E+00,-1.839180E+00
+3.210000E+00,-1.839180E+00
+3.215000E+00,-1.839180E+00
+3.220000E+00,-1.839180E+00
+3.225000E+00,-1.839180E+00
+3.230000E+00,-1.839180E+00
+3.235000E+00,-1.839180E+00
+3.240000E+00,-1.841222E+00
+3.245000E+00,-1.841693E+00
+3.250000E+00,-1.839180E+00
+3.255000E+00,-1.841693E+00
+3.260000E+00,-1.841693E+00
+3.265000E+00,-1.841693E+00
+3.270000E+00,-1.844205E+00
+3.275000E+00,-1.844205E+00
+3.280000E+00,-1.845933E+00
+3.285000E+00,-1.846718E+00
+3.290000E+00,-1.846718E+00
+3.295000E+00,-1.849230E+00
+3.300000E+00,-1.849230E+00
+3.305000E+00,-1.851743E+00
+3.310000E+00,-1.851743E+00
+3.315000E+00,-1.854256E+00
+3.320000E+00,-1.854256E+00
+3.325000E+00,-1.856768E+00
+3.330000E+00,-1.859281E+00
+3.335000E+00,-1.861793E+00
+3.340000E+00,-1.864306E+00
+3.345000E+00,-1.864306E+00
+3.350000E+00,-1.866818E+00
+3.355000E+00,-1.869331E+00
+3.360000E+00,-1.871844E+00
+3.365000E+00,-1.871844E+00
+3.370000E+00,-1.874356E+00
+3.375000E+00,-1.876869E+00
+3.380000E+00,-1.879381E+00
+3.385000E+00,-1.881894E+00
+3.390000E+00,-1.884406E+00
+3.395000E+00,-1.886919E+00
+3.400000E+00,-1.889432E+00
+3.405000E+00,-1.891944E+00
+3.410000E+00,-1.894457E+00
+3.415000E+00,-1.896969E+00
+3.420000E+00,-1.899482E+00
+3.425000E+00,-1.901994E+00
+3.430000E+00,-1.904507E+00
+3.435000E+00,-1.907019E+00
+3.440000E+00,-1.910317E+00
+3.445000E+00,-1.914557E+00
+3.450000E+00,-1.917070E+00
+3.455000E+00,-1.919582E+00
+3.460000E+00,-1.922095E+00
+3.465000E+00,-1.925550E+00
+3.470000E+00,-1.929633E+00
+3.475000E+00,-1.932145E+00
+3.480000E+00,-1.936699E+00
+3.485000E+00,-1.939683E+00
+3.490000E+00,-1.942195E+00
+3.495000E+00,-1.945336E+00
+3.500000E+00,-1.949733E+00
+3.505000E+00,-1.954444E+00
+3.510000E+00,-1.957271E+00
+3.515000E+00,-1.961040E+00
+3.520000E+00,-1.964808E+00
+3.525000E+00,-1.967635E+00
+3.530000E+00,-1.972189E+00
+3.535000E+00,-1.974859E+00
+3.540000E+00,-1.979884E+00
+3.545000E+00,-1.982396E+00
+3.550000E+00,-1.987421E+00
+3.555000E+00,-1.989934E+00
+3.560000E+00,-1.994959E+00
+3.565000E+00,-1.997472E+00
+3.570000E+00,-2.002497E+00
+3.575000E+00,-2.005638E+00
+3.580000E+00,-2.010035E+00
+3.585000E+00,-2.014746E+00
+3.590000E+00,-2.017572E+00
+3.595000E+00,-2.022597E+00
+3.600000E+00,-2.025895E+00
+3.605000E+00,-2.030449E+00
+3.610000E+00,-2.035160E+00
+3.615000E+00,-2.039557E+00
+3.620000E+00,-2.042698E+00
+3.625000E+00,-2.047723E+00
+3.630000E+00,-2.050707E+00
+3.635000E+00,-2.055261E+00
+3.640000E+00,-2.060286E+00
+3.645000E+00,-2.065311E+00
+3.650000E+00,-2.070336E+00
+3.655000E+00,-2.075361E+00
+3.660000E+00,-2.078031E+00
+3.665000E+00,-2.082899E+00
+3.670000E+00,-2.087924E+00
+3.675000E+00,-2.092949E+00
+3.680000E+00,-2.095462E+00
+3.685000E+00,-2.100487E+00
+3.690000E+00,-2.105512E+00
+3.695000E+00,-2.110537E+00
+3.700000E+00,-2.115562E+00
+3.705000E+00,-2.120587E+00
+3.710000E+00,-2.123100E+00
+3.715000E+00,-2.128125E+00
+3.720000E+00,-2.133150E+00
+3.725000E+00,-2.138175E+00
+3.730000E+00,-2.141787E+00
+3.735000E+00,-2.146341E+00
+3.740000E+00,-2.150895E+00
+3.745000E+00,-2.155763E+00
+3.750000E+00,-2.160788E+00
+3.755000E+00,-2.164557E+00
+3.760000E+00,-2.168326E+00
+3.765000E+00,-2.173351E+00
+3.770000E+00,-2.178376E+00
+3.775000E+00,-2.183401E+00
+3.780000E+00,-2.187327E+00
+3.785000E+00,-2.190939E+00
+3.790000E+00,-2.195964E+00
+3.795000E+00,-2.200989E+00
+3.800000E+00,-2.205543E+00
+3.805000E+00,-2.210097E+00
+3.810000E+00,-2.214651E+00
+3.815000E+00,-2.219205E+00
+3.820000E+00,-2.223602E+00
+3.825000E+00,-2.228627E+00
+3.830000E+00,-2.233653E+00
